Id,SalePrice
2859,138016.99
2860,140642.0
2861,123350.75
2862,193420.27333333335
2863,125917.85
2864,264733.55333333334
2865,143697.29
2866,134710.33333333334
2867,102591.30666666667
2868,98337.61
2869,120642.02
2870,155456.19
2871,107706.85
2872,54402.14666666667
2873,111323.2
2874,130539.88
2875,108447.64666666667
2876,167090.78
2877,137913.30333333334
2878,158762.30666666667
2879,136444.76333333334
2880,101216.69
2881,168427.55333333334
2882,158269.33666666667
2883,168528.76666666666
2884,170165.16333333333
2885,200393.16333333333
2886,184511.29
2887,90693.4
2888,118091.96333333333
2889,60052.8
2890,83807.81
2891,140140.11
2892,62426.65
2893,121010.16666666667
2894,64169.933333333334
2895,272101.17333333334
2896,282918.5233333333
2897,202539.65666666668
2898,150714.37333333332
2899,235772.36
2900,157177.15333333332
2901,189670.37333333332
2902,174878.62333333332
2903,338979.4633333333
2904,339105.5133333333
2905,144173.38666666666
2906,191147.73666666666
2907,121204.39
2908,131598.83333333334
2909,149784.12333333332
2910,83591.03666666667
2911,86118.83333333333
2912,159818.43333333332
2913,89392.16
2914,88390.5
2915,88158.83333333333
2916,85607.92
2917,147730.88333333333
2918,128587.83333333333
2919,238762.13
